PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KO2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,O2-10 bar (mol/kg)
42.5064,63.1057,8308.16,0.98144,1.27E-05,59.74025974,37.66233766,2.597402597,0,0,0,0,12.4725591
41.51341,63.03348,8300.1,0.98034,1.22E-05,57.8313253,39.75903614,2.409638554,0,0,0,0,12.05324088
40.16908,63.16615,8306.43,0.97944,1.17E-05,56.17977528,41.57303371,2.247191011,0,0,0,0,11.52746223
39.78633,63.11581,7847.09,0.97952,1.11E-05,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0,10.95439755
38.91226,63.18014,7890.34,0.97958,1.12E-05,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0,10.95383186
41.24236,63.15011,7842.94,0.97926,1.12E-05,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0,11.0239896
40.87762,63.24073,7973.84,0.97956,1.16E-05,57.8313253,36.14457831,3.614457831,2.409638554,0,0,0,11.40403056
42.24889,62.94029,8103.47,0.9808,1.19E-05,58.2278481,35.44303797,3.797468354,2.53164557,0,0,0,11.67837424
41.9733,62.92638,8212.17,0.98144,1.25E-05,58.66666667,36,5.333333333,0,0,0,0,12.37335592
40.6818,63.02855,8246.49,0.98054,1.21E-05,56.79012346,38.27160494,4.938271605,0,0,0,0,11.90849229
40.60071,62.87188,8106.42,0.98092,1.20E-05,55.69620253,36.70886076,7.594936709,0,0,0,0,11.79717022
39.57402,62.74026,8183.26,0.97952,1.16E-05,57.8313253,37.34939759,4.819277108,0,0,0,0,11.47377611
39.67632,63.02468,7850,0.98004,1.12E-05,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0,11.02451956
42.25091,62.86009,8064.44,0.9805,1.21E-05,59.74025974,35.06493506,5.194805195,0,0,0,0,11.85530539
40.0479,62.90208,8078.96,0.98002,1.19E-05,58.75,36.25,5,0,0,0,0,11.77214951
39.23053,62.97827,7841.41,0.97948,1.10E-05,55.69620253,31.64556962,7.594936709,5.063291139,0,0,0,10.84717623
42.103,62.83342,7945.93,0.98076,1.20E-05,58.66666667,33.33333333,8,0,0,0,0,11.82928517
42.27918,62.86165,7887.63,0.98004,1.16E-05,59.74025974,32.46753247,5.194805195,2.597402597,0,0,0,11.39373841
41.9572,63.21408,8176.41,0.98124,1.23E-05,59.25925926,38.27160494,2.469135802,0,0,0,0,12.1568513
27.52941,28.24487,4490.55,0.86386,7.84E-06,57.97101449,30.43478261,11.5942029,0,0,0,0,4.564742049
41.77697,62.9498,7922.55,0.9807,1.14E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.24298093
39.88318,63.00954,8187.43,0.98076,1.20E-05,51.85185185,38.27160494,9.87654321,0,0,0,0,11.81830068
40.73888,62.96534,8131.83,0.98098,1.18E-05,54.54545455,35.06493506,5.194805195,5.194805195,0,0,0,11.68413872
46.50355,71.13409,8549.02,0.985,1.46E-05,54.94505495,38.46153846,4.395604396,2.197802198,0,0,0,14.3878816
47.21575,71.06738,8541.63,0.98488,1.51E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,14.93047336
48.32178,71.19958,8662.77,0.98546,1.58E-05,57.8313253,37.34939759,4.819277108,0,0,0,0,15.61159762
41.83511,62.96025,8479.45,0.98194,1.28E-05,56.75675676,36.48648649,5.405405405,1.351351351,0,0,0,12.51897646
32.98439,46.38914,8417.34,0.97884,1.16E-05,56.47058824,35.29411765,5.882352941,2.352941176,0,0,0,11.2479316
45.81856,71.10294,8198.53,0.98444,1.40E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,13.83820855
45.33615,71.09607,8237.56,0.98406,1.40E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,13.79469473
46.41878,71.16197,8337.3,0.98424,1.44E-05,56.17977528,35.95505618,5.617977528,2.247191011,0,0,0,14.26509757
41.83442,62.88546,8538.39,0.98148,1.28E-05,56.57894737,38.15789474,5.263157895,0,0,0,0,12.56585846
47.99631,70.95791,8554.72,0.9858,1.57E-05,56.79012346,35.80246914,7.407407407,0,0,0,0,15.54880737
33.38013,46.58339,8622.22,0.97972,1.17E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,11.44147993
46.41315,71.00725,8617.69,0.98502,1.51E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,14.91613241
47.95232,70.8723,8395.77,0.9848,1.52E-05,57.8313253,34.93975904,7.228915663,0,0,0,0,15.04444636
45.6499,70.84384,8460.76,0.98422,1.49E-05,56.97674419,36.04651163,6.976744186,0,0,0,0,14.68597937
32.9974,46.34385,8220.24,0.9804,1.15E-05,56.47058824,34.11764706,7.058823529,2.352941176,0,0,0,11.15401966
33.56423,47.61038,8257.46,0.98112,1.19E-05,56.79012346,33.33333333,9.87654321,0,0,0,0,11.46630114
48.05184,71.29701,8286.35,0.9858,1.53E-05,56.79012346,33.33333333,9.87654321,0,0,0,0,15.06947382
42.03999,62.9748,8270.72,0.9809,1.22E-05,56,34.66666667,6.666666667,2.666666667,0,0,0,12.09070852
33.14633,46.30789,8203.02,0.97988,1.15E-05,57.8313253,32.53012048,7.228915663,2.409638554,0,0,0,11.05257761
48.41567,71.33478,8251.68,0.9849,1.48E-05,57.8313253,32.53012048,7.228915663,2.409638554,0,0,0,14.59060052
42.05269,62.9623,8280.09,0.98096,1.23E-05,57.33333333,34.66666667,6.666666667,1.333333333,0,0,0,12.14136986
38.07898,63.01533,8061.96,0.98078,1.17E-05,57.14285714,32.46753247,7.792207792,2.597402597,0,0,0,11.56307208
42.23078,63.05156,8321.97,0.98074,1.22E-05,57.14285714,35.06493506,7.792207792,0,0,0,0,12.05627558
42.09234,63.06683,8443.76,0.9808,1.20E-05,56.25,36.25,7.5,0,0,0,0,11.8972382
42.22266,63.127,8381.92,0.97996,1.15E-05,57.8313253,34.93975904,7.228915663,0,0,0,0,11.38147967
42.13418,63.03912,8506.64,0.97984,1.18E-05,55.42168675,37.34939759,7.228915663,0,0,0,0,11.55087474
42.14399,63.00009,8264.97,0.98054,1.19E-05,56.41025641,34.61538462,7.692307692,1.282051282,0,0,0,11.73499464
39.93867,62.95089,8564.47,0.98114,1.25E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.3212054
42.13872,63.06132,8493.83,0.98008,1.18E-05,54.87804878,36.58536585,8.536585366,0,0,0,0,11.54628286
42.24173,63.17125,8500.27,0.97944,1.15E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,11.30071887
42.1788,63.17737,8457.19,0.98056,1.18E-05,55.55555556,35.80246914,7.407407407,1.234567901,0,0,0,11.53334352
42.20343,63.01742,8612.81,0.97868,1.14E-05,53.93258427,39.3258427,6.741573034,0,0,0,0,11.19795591
42.03839,63.02735,8152.86,0.9801,1.13E-05,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0,11.13907682
42.07226,63.09542,8105.94,0.98078,1.19E-05,56.41025641,34.61538462,7.692307692,1.282051282,0,0,0,11.72228608
42.44268,62.77449,8376.73,0.98246,1.29E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.72132842
41.78132,62.77007,8517.69,0.9817,1.26E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.43003243
39.09143,62.95809,8127.05,0.98034,1.14E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.28103929
39.78307,62.73331,8519.65,0.98138,1.24E-05,54.54545455,37.66233766,7.792207792,0,0,0,0,12.19115509
41.4732,62.77632,8336.44,0.98148,1.24E-05,54.66666667,36,8,1.333333333,0,0,0,12.15656724
42.04561,62.78377,8341.97,0.98184,1.24E-05,56.16438356,34.24657534,8.219178082,1.369863014,0,0,0,12.25104393
39.72167,62.94507,8388.76,0.98062,1.21E-05,57.53424658,31.50684932,10.95890411,0,0,0,0,11.90755865
42.00631,62.80091,8458.42,0.98198,1.23E-05,54.66666667,36,8,1.333333333,0,0,0,12.1390855
40.85697,62.80739,8270.43,0.98176,1.21E-05,55.40540541,33.78378378,8.108108108,2.702702703,0,0,0,11.87886302
41.89614,62.79955,8280.3,0.98088,1.21E-05,54.79452055,32.87671233,9.589041096,2.739726027,0,0,0,11.88828536
41.7228,62.75789,8434.01,0.98102,1.21E-05,55.26315789,35.52631579,7.894736842,1.315789474,0,0,0,11.9759038
39.92558,63.0213,8599.83,0.98124,1.26E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.3845568
38.84991,62.81912,8136.82,0.9805,1.14E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.21991227
41.96852,62.82695,8673.56,0.98002,1.17E-05,52.43902439,37.80487805,9.756097561,0,0,0,0,11.55183342
41.70891,62.83524,8248.21,0.98118,1.19E-05,54.54545455,35.06493506,7.792207792,2.597402597,0,0,0,11.67792988
42.02371,62.79973,8204.34,0.98024,1.16E-05,53.75,36.25,7.5,2.5,0,0,0,11.47824245
41.99567,62.45126,8386.29,0.98218,1.28E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.54738879
41.34299,62.78797,8449.44,0.98166,1.27E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.48339134
41.97576,62.75207,8407.56,0.98074,1.23E-05,54.66666667,36,8,1.333333333,0,0,0,12.16241018
41.89062,62.82213,8461.89,0.98102,1.22E-05,55.12820513,37.17948718,7.692307692,0,0,0,0,11.984348
39.13404,62.9838,8169.13,0.98064,1.15E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.22042873
42.51283,62.78947,8384.97,0.98178,1.29E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.69420158
41.82945,62.72213,8412.67,0.98182,1.26E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.36607903
42.20162,62.75876,8267.22,0.98058,1.21E-05,57.14285714,35.06493506,7.792207792,0,0,0,0,11.86887794
41.7093,62.70534,8356.64,0.98192,1.26E-05,54.79452055,35.61643836,9.589041096,0,0,0,0,12.39311577
41.71707,62.74604,8354.72,0.9814,1.21E-05,55.26315789,35.52631579,7.894736842,1.315789474,0,0,0,11.93543132
47.77706,71.14207,8545.83,0.98502,1.53E-05,57.47126437,37.93103448,4.597701149,0,0,0,0,15.123604
42.00121,62.92316,8509.99,0.98072,1.25E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.34469996
41.48664,62.70269,8193.97,0.98072,1.21E-05,54.54545455,36.36363636,6.493506494,2.597402597,0,0,0,11.79300734
39.71833,62.87703,7940.67,0.97984,1.14E-05,50.60240964,37.34939759,9.638554217,2.409638554,0,0,0,11.23840463
40.44971,62.73071,7840.95,0.9801,1.12E-05,53.16455696,34.17721519,5.063291139,7.594936709,0,0,0,11.09414147
48.01037,71.3158,8228.19,0.98436,1.43E-05,55.17241379,34.48275862,5.747126437,4.597701149,0,0,0,14.16856265
41.67076,62.73654,8245.95,0.98092,1.21E-05,55.12820513,37.17948718,5.128205128,2.564102564,0,0,0,11.92005811
47.98863,71.08265,8266.33,0.98548,1.51E-05,55.42168675,34.93975904,7.228915663,2.409638554,0,0,0,14.91621809
46.18441,71.11212,8241.84,0.9848,1.44E-05,52.87356322,35.63218391,9.195402299,2.298850575,0,0,0,14.26739175
45.3287,70.98156,8240.56,0.98362,1.41E-05,54.94505495,36.26373626,6.593406593,2.197802198,0,0,0,13.9302447
47.88757,70.90099,7970.56,0.98456,1.40E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,13.81621395
41.51669,62.70071,8016.8,0.98028,1.16E-05,54.54545455,33.76623377,6.493506494,5.194805195,0,0,0,11.37257648
41.57483,62.75545,7955.24,0.98018,1.17E-05,55.84415584,33.76623377,6.493506494,3.896103896,0,0,0,11.46059392
41.54277,62.72782,8024.42,0.98008,1.15E-05,55.69620253,34.17721519,7.594936709,2.53164557,0,0,0,11.3375935
41.5716,62.70759,8000.02,0.97974,1.13E-05,55,33.75,7.5,3.75,0,0,0,11.08833128
39.85346,62.72905,8262.88,0.98016,1.19E-05,54.32098765,38.27160494,4.938271605,2.469135802,0,0,0,11.70634499
41.56391,62.74378,7861.91,0.97968,1.13E-05,55,33.75,7.5,3.75,0,0,0,11.07529313
41.2823,62.59602,8068.24,0.98082,1.20E-05,53.33333333,34.66666667,9.333333333,2.666666667,0,0,0,11.73930529
38.23348,62.10831,8065.19,0.97984,1.13E-05,56,30.66666667,10.66666667,2.666666667,0,0,0,11.14695614
41.40362,62.56393,8103.76,0.98024,1.17E-05,53.24675325,35.06493506,7.792207792,3.896103896,0,0,0,11.49537936
41.40186,62.57624,7925.5,0.98018,1.15E-05,53.94736842,32.89473684,7.894736842,5.263157895,0,0,0,11.291032
41.35982,62.59885,7926.33,0.98024,1.15E-05,53.33333333,32,9.333333333,5.333333333,0,0,0,11.29949827
41.45363,62.57204,8092.06,0.9801,1.15E-05,53.84615385,34.61538462,7.692307692,3.846153846,0,0,0,11.35819898
41.34652,62.59552,7957.09,0.9795,1.10E-05,52.43902439,35.36585366,7.317073171,4.87804878,0,0,0,10.83110271
42.1183,62.58689,8097.38,0.98156,1.22E-05,54.79452055,34.24657534,8.219178082,2.739726027,0,0,0,12.05109975
41.58305,62.58729,8126.05,0.9804,1.17E-05,53.24675325,35.06493506,7.792207792,3.896103896,0,0,0,11.52958514
41.3988,62.56339,8156.55,0.98062,1.20E-05,53.94736842,35.52631579,7.894736842,2.631578947,0,0,0,11.78054436
41.507,62.54397,8010.37,0.98024,1.15E-05,55.69620253,34.17721519,7.594936709,2.53164557,0,0,0,11.31034404
41.34821,62.56662,8086.66,0.98078,1.20E-05,53.33333333,34.66666667,9.333333333,2.666666667,0,0,0,11.76307436
40.62499,62.72468,8016.41,0.9807,1.18E-05,54.54545455,35.06493506,5.194805195,5.194805195,0,0,0,11.55266
41.7787,63.02397,8521.05,0.98196,1.28E-05,56,37.33333333,6.666666667,0,0,0,0,12.65393545
42.02042,62.99061,7931.23,0.98078,1.15E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.30468589
39.95796,63.03972,8233.7,0.98092,1.20E-05,51.85185185,38.27160494,9.87654321,0,0,0,0,11.82699744
40.50057,62.99643,8111.17,0.98104,1.19E-05,54.54545455,35.06493506,5.194805195,5.194805195,0,0,0,11.73484025
45.76184,71.20844,8547.97,0.9846,1.46E-05,54.94505495,38.46153846,4.395604396,2.197802198,0,0,0,14.46100431
47.13847,71.18686,8548.1,0.9852,1.52E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,14.98598747
45.63682,71.25263,8162.48,0.98438,1.36E-05,52.74725275,34.06593407,8.791208791,4.395604396,0,0,0,13.41488054
46.11453,71.26845,8151.88,0.98412,1.36E-05,52.74725275,34.06593407,8.791208791,4.395604396,0,0,0,13.43215721
47.98296,71.28189,8681.13,0.9857,1.59E-05,57.8313253,37.34939759,4.819277108,0,0,0,0,15.70133507
41.73242,63.00802,8468.16,0.98194,1.28E-05,56.75675676,36.48648649,5.405405405,1.351351351,0,0,0,12.58453146
47.10823,71.26798,8681.34,0.98492,1.53E-05,56.17977528,39.3258427,4.494382022,0,0,0,0,15.11283579
33.02962,45.08832,8207.41,0.97822,1.09E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,10.52792425
47.05647,71.29027,8272.63,0.98426,1.41E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,13.91919998
46.3742,71.32932,8347.09,0.98428,1.45E-05,56.17977528,35.95505618,5.617977528,2.247191011,0,0,0,14.36930064
42.14866,63.02594,8530.98,0.98134,1.28E-05,56.57894737,38.15789474,5.263157895,0,0,0,0,12.64172447
47.89289,71.15066,8584.01,0.98594,1.57E-05,56.79012346,35.80246914,7.407407407,0,0,0,0,15.59003191
45.90821,71.0106,8595.71,0.98466,1.51E-05,55.17241379,37.93103448,6.896551724,0,0,0,0,14.9698509
45.99986,71.17722,8202.97,0.98474,1.40E-05,55.17241379,33.33333333,6.896551724,4.597701149,0,0,0,13.84403472
47.56145,71.03265,8378.24,0.98474,1.53E-05,57.8313253,34.93975904,7.228915663,0,0,0,0,15.06785943
45.46672,71.01905,8528.58,0.9846,1.50E-05,56.97674419,36.04651163,6.976744186,0,0,0,0,14.8141326
47.13745,70.99798,8282.93,0.98552,1.51E-05,56.79012346,33.33333333,9.87654321,0,0,0,0,14.95434509
41.99658,63.03065,8268.45,0.98096,1.22E-05,56,34.66666667,6.666666667,2.666666667,0,0,0,12.04179039
47.42093,71.09404,8228.74,0.98506,1.47E-05,57.8313253,32.53012048,7.228915663,2.409638554,0,0,0,14.4891559
41.7429,63.07401,8254.08,0.98182,1.24E-05,57.33333333,34.66666667,6.666666667,1.333333333,0,0,0,12.19090321
38.40607,63.09082,8042.51,0.98032,1.18E-05,57.14285714,32.46753247,7.792207792,2.597402597,0,0,0,11.58272612
42.03937,63.34565,8256.71,0.9809,1.23E-05,57.14285714,35.06493506,7.792207792,0,0,0,0,12.07980776
42.04901,63.3141,8379.03,0.98078,1.20E-05,56.25,36.25,7.5,0,0,0,0,11.87108156
41.92714,63.26097,8321.63,0.98,1.15E-05,57.8313253,34.93975904,7.228915663,0,0,0,0,11.33973362
42.04913,63.44731,8418.84,0.98014,1.19E-05,55.42168675,37.34939759,7.228915663,0,0,0,0,11.72898972
41.96664,63.30834,8263.83,0.98116,1.20E-05,56.41025641,34.61538462,7.692307692,1.282051282,0,0,0,11.78087886
40.01269,63.04615,8586.48,0.98184,1.26E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.4285888
41.69485,63.35714,8462.85,0.98028,1.18E-05,54.87804878,36.58536585,8.536585366,0,0,0,0,11.59013213
41.85304,63.18268,8486.73,0.97896,1.14E-05,53.93258427,39.3258427,6.741573034,0,0,0,0,11.20974632
42.30238,63.33637,8160.59,0.98024,1.14E-05,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0,11.16424108
42.17258,63.14852,8145.98,0.98068,1.20E-05,56.41025641,34.61538462,7.692307692,1.282051282,0,0,0,11.73444817
41.98862,62.79634,8430.96,0.98234,1.29E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.79807356
41.51335,62.79715,8499.28,0.982,1.26E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.46573618
40.02141,62.9386,8476.18,0.981,1.25E-05,54.54545455,37.66233766,7.792207792,0,0,0,0,12.28337574
41.52088,62.78739,8413.57,0.98214,1.26E-05,54.79452055,35.61643836,9.589041096,0,0,0,0,12.41416675
41.62882,62.929,8379.7,0.98196,1.25E-05,56.94444444,33.33333333,9.722222222,0,0,0,0,12.32404045
41.55128,62.83759,8402.85,0.9817,1.23E-05,54.66666667,36,8,1.333333333,0,0,0,12.13685322
41.58716,62.81222,8388.97,0.98176,1.24E-05,56.16438356,34.24657534,8.219178082,1.369863014,0,0,0,12.21248556
39.03993,63.07987,8431.23,0.98116,1.21E-05,57.53424658,31.50684932,10.95890411,0,0,0,0,11.92741861
41.50733,62.81556,8467.86,0.98156,1.23E-05,54.66666667,36,8,1.333333333,0,0,0,12.20095742
41.19695,62.81347,8275.31,0.98144,1.21E-05,55.40540541,33.78378378,8.108108108,2.702702703,0,0,0,11.8881343
40.64416,62.77082,8288.27,0.98148,1.21E-05,54.79452055,32.87671233,9.589041096,2.739726027,0,0,0,11.90129746
41.30029,62.88638,8464.53,0.98126,1.21E-05,55.26315789,35.52631579,7.894736842,1.315789474,0,0,0,12.01222086
39.67608,63.0235,8672.05,0.98152,1.26E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.42674822
38.55937,62.95938,8452.39,0.98046,1.19E-05,53.16455696,36.70886076,7.594936709,2.53164557,0,0,0,11.69207111
41.92467,62.83568,8335.5,0.98132,1.21E-05,54.66666667,34.66666667,9.333333333,1.333333333,0,0,0,11.94009916
38.77552,62.83093,8214.71,0.98016,1.14E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.23471753
41.52906,62.82333,8686.89,0.9801,1.17E-05,52.43902439,37.80487805,9.756097561,0,0,0,0,11.5285927
41.53798,62.84086,8326.03,0.98068,1.19E-05,54.54545455,35.06493506,7.792207792,2.597402597,0,0,0,11.70633147
41.62099,62.77432,8256.26,0.98022,1.16E-05,53.75,36.25,7.5,2.5,0,0,0,11.46785303
42.62479,62.63248,8372.44,0.98194,1.29E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.69107129
42.47538,63.05388,8442.73,0.98162,1.27E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.46142936
42.10891,62.8852,8368.45,0.9811,1.24E-05,54.66666667,36,8,1.333333333,0,0,0,12.19583392
41.91509,62.91728,8398.12,0.98114,1.22E-05,55.12820513,37.17948718,7.692307692,0,0,0,0,12.08807596
38.92157,63.02014,8196.55,0.98072,1.15E-05,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0,11.34316849
42.62951,62.83226,8380.21,0.98232,1.29E-05,56.33802817,35.21126761,8.450704225,0,0,0,0,12.73634393
42.5291,62.87062,8392.63,0.98132,1.27E-05,55.40540541,36.48648649,8.108108108,0,0,0,0,12.51808741
42.62029,62.97693,8259.29,0.981,1.22E-05,57.14285714,35.06493506,7.792207792,0,0,0,0,12.08494016
42.63678,62.83261,8313.41,0.9821,1.26E-05,54.79452055,35.61643836,9.589041096,0,0,0,0,12.46109218
42.49455,62.8711,8320.19,0.98098,1.22E-05,55.26315789,35.52631579,7.894736842,1.315789474,0,0,0,11.95614247
42.46344,63.02612,8526.3,0.9821,1.31E-05,57.53424658,36.98630137,5.479452055,0,0,0,0,12.94637628
41.46687,63.05218,8278.41,0.9818,1.25E-05,56,36,5.333333333,2.666666667,0,0,0,12.3342669
47.40378,71.30697,8579,0.98528,1.54E-05,57.47126437,37.93103448,4.597701149,0,0,0,0,15.22703593
42.45892,63.05254,8530.71,0.98136,1.26E-05,55.69620253,39.24050633,5.063291139,0,0,0,0,12.39089736
41.75193,62.93183,7958.82,0.9806,1.18E-05,55.84415584,33.76623377,6.493506494,3.896103896,0,0,0,11.63204722
38.08425,62.976,7728.82,0.97982,1.12E-05,55.69620253,31.64556962,7.594936709,5.063291139,0,0,0,11.09694747
42.08591,62.83844,8053.92,0.97998,1.12E-05,54.21686747,34.93975904,7.228915663,3.614457831,0,0,0,10.93781732
42.03874,62.74548,8101.02,0.98164,1.23E-05,54.79452055,34.24657534,8.219178082,2.739726027,0,0,0,12.10906219
42.19941,62.78372,8106.77,0.98168,1.23E-05,54.79452055,34.24657534,8.219178082,2.739726027,0,0,0,12.07236649
42.00662,62.66053,8516.04,0.98078,1.20E-05,52.43902439,40.24390244,7.317073171,0,0,0,0,11.81417203
41.85929,62.67477,8161.94,0.98116,1.20E-05,53.94736842,35.52631579,7.894736842,2.631578947,0,0,0,11.90701383
42.00529,62.67317,8002.52,0.98014,1.15E-05,55.69620253,34.17721519,7.594936709,2.53164557,0,0,0,11.36202063
41.87612,62.8836,8226.62,0.98106,1.24E-05,56,36,5.333333333,2.666666667,0,0,0,12.23229402
41.14399,62.91087,8040.41,0.981,1.19E-05,54.54545455,35.06493506,5.194805195,5.194805195,0,0,0,11.68493153
12.40494,12.91778,3129.4,0.74344,6.54E-06,61.17647059,34.11764706,4.705882353,0,0,0,0,3.969233508
17.22141,20.94427,5002.02,0.8443,5.31E-06,54.23728814,42.37288136,3.389830508,0,0,0,0,3.917822277
17.05121,17.31165,2775.28,0.77552,8.35E-06,58.13953488,30.23255814,11.62790698,0,0,0,0,3.832226401
6.07133,9.76534,5490.35,0.76586,7.80E-06,60.52631579,36.84210526,2.631578947,0,0,0,0,4.838211426
27.06701,29.83441,5902.3,0.90614,6.26E-06,52.30769231,41.53846154,6.153846154,0,0,0,0,4.840780384
27.35156,29.86562,6004.7,0.91358,6.45E-06,54.23728814,38.98305085,6.779661017,0,0,0,0,5.014163935
27.17008,33.45582,6087.43,0.9131,6.29E-06,53.44827586,36.20689655,10.34482759,0,0,0,0,4.86524687
45.84277,54.18346,9108.48,0.97906,1.20E-05,61.31386861,32.84671533,5.839416058,0,0,0,0,11.79995971
35.67765,65.00915,9102.61,0.97894,1.19E-05,61.31386861,32.84671533,5.839416058,0,0,0,0,11.68125048
40.37018,59.79245,8690.24,0.97722,1.13E-05,60.6741573,33.70786517,5.617977528,0,0,0,0,11.1227413
15.65975,16.56918,4708.6,0.82664,6.01E-06,58.06451613,33.33333333,8.602150538,0,0,0,0,4.116890432
16.53849,17.77987,4691.82,0.82528,6.15E-06,54.54545455,32.72727273,9.090909091,3.636363636,0,0,0,4.026893204
14.89854,15.85076,4413.28,0.80548,5.79E-06,54.09836066,31.14754098,9.836065574,4.918032787,0,0,0,3.911693871
26.88844,29.25377,4934.81,0.88402,5.70E-06,55.67010309,34.02061856,8.24742268,2.06185567,0,0,0,3.762583346
14.53901,17.03408,3549.31,0.76998,3.88E-06,52.17391304,21.73913043,8.695652174,17.39130435,0,0,0,3.184300495
4.37527,5.56825,2412.19,0.64132,9.64E-06,63.15789474,31.57894737,0,5.263157895,0,0,0,6.400226032
12.03475,14.72427,1969.4,0.70958,7.46E-06,51.42857143,42.85714286,5.714285714,0,0,0,0,3.123468418
6.65176,8.63672,3600.06,0.7227,7.22E-06,60,20,20,0,0,0,0,5.970651984
6.19007,8.81471,3790.81,0.71078,8.04E-06,66.66666667,33.33333333,0,0,0,0,0,6.643617799
5.44176,6.30836,2810.03,0.6569,1.08E-05,66.66666667,33.33333333,0,0,0,0,0,6.817617948
21.46502,29.65488,5965.83,0.90674,6.15E-06,56.11510791,39.56834532,4.316546763,0,0,0,0,4.595962091
